system:index,classification,.geo
0_1969,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.25386594144479,24.72612819538983]}"
0_1970,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.29878170565075,24.72612819538983]}"
0_1971,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,24.72612819538983]}"
0_1972,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.3886132340627,24.72612819538983]}"
0_1973,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.43352899826868,24.72612819538983]}"
0_1974,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47844476247467,24.72612819538983]}"
0_1975,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52336052668063,24.72612819538983]}"
0_1976,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,24.72612819538983]}"
0_1977,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,24.72612819538983]}"
0_1978,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65810781929856,24.72612819538983]}"
0_1979,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70302358350455,24.72612819538983]}"
0_1980,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771051,24.72612819538983]}"
0_1981,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7928551119165,24.72612819538983]}"
0_1982,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,24.72612819538983]}"
0_1983,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032844,24.72612819538983]}"
0_1984,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,24.72612819538983]}"
0_1985,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9725181687404,24.72612819538983]}"
0_1986,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,24.72612819538983]}"
0_1987,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,24.72612819538983]}"
0_1988,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135832,24.72612819538983]}"
0_1989,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,24.72612819538983]}"
0_1990,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977027,24.72612819538983]}"
0_1991,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,24.72612819538983]}"
0_1992,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,24.72612819538983]}"
0_1993,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3318442823882,24.72612819538983]}"
0_1994,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.37676004659419,24.72612819538983]}"
0_1995,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080015,24.72612819538983]}"
0_1996,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.46659157500613,24.72612819538983]}"
0_1997,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,24.72612819538983]}"
0_1998,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.55642310341808,24.72612819538983]}"
0_1999,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.60133886762407,24.72612819538983]}"
0_2000,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.64625463183005,24.72612819538983]}"
0_2001,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69117039603601,24.72612819538983]}"
0_2002,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.736086160242,24.72612819538983]}"
0_2003,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.78100192444796,24.72612819538983]}"
0_2004,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.82591768865394,24.72612819538983]}"
0_2005,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.87083345285993,24.72612819538983]}"
0_2006,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.9157492170659,24.72612819538983]}"
0_2007,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.96066498127188,24.72612819538983]}"
0_2008,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.00558074547784,24.72612819538983]}"
0_2009,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.05049650968382,24.72612819538983]}"
0_2010,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.0954122738898,24.72612819538983]}"
0_2011,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.14032803809577,24.72612819538983]}"
0_2012,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.18524380230176,24.72612819538983]}"
0_2013,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.23015956650772,24.72612819538983]}"
0_2014,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.2750753307137,24.72612819538983]}"
0_2015,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.31999109491969,24.72612819538983]}"
0_2016,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.36490685912565,24.72612819538983]}"
0_2017,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.40982262333164,24.72612819538983]}"
0_2018,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.4547383875376,24.72612819538983]}"
0_2019,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.49965415174358,24.72612819538983]}"
0_2020,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.54456991594957,24.72612819538983]}"
0_2021,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.58948568015553,24.72612819538983]}"
0_2022,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.63440144436152,24.72612819538983]}"
0_2023,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.67931720856748,24.72612819538983]}"
0_2024,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.72423297277346,24.72612819538983]}"
0_2025,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.76914873697945,24.72612819538983]}"
0_2026,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.81406450118541,24.72612819538983]}"
0_2027,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.8589802653914,24.72612819538983]}"
0_2028,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.90389602959738,24.72612819538983]}"
0_2029,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.94881179380334,24.72612819538983]}"
0_2030,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.99372755800933,24.72612819538983]}"
0_2031,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.0386433222153,24.72612819538983]}"
0_2032,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.08355908642127,24.72612819538983]}"
0_2033,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.12847485062726,24.72612819538983]}"
0_2034,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.17339061483322,24.72612819538983]}"
0_2035,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.2183063790392,24.72612819538983]}"
0_2036,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.26322214324517,24.72612819538983]}"
0_2037,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.30813790745115,24.72612819538983]}"
0_2038,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.35305367165714,24.72612819538983]}"
0_2039,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.3979694358631,24.72612819538983]}"
0_2040,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,24.72612819538983]}"
0_2041,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.48780096427505,24.72612819538983]}"
0_2042,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.53271672848103,24.72612819538983]}"
0_2043,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.57763249268702,24.72612819538983]}"
0_2044,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.62254825689298,24.72612819538983]}"
0_2045,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.66746402109897,24.72612819538983]}"
0_2046,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.71237978530493,24.72612819538983]}"
0_2047,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951091,24.72612819538983]}"
0_2048,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.8022113137169,24.72612819538983]}"
0_2049,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.84712707792286,24.72612819538983]}"
0_2050,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.89204284212884,24.72612819538983]}"
0_2051,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.93695860633483,24.72612819538983]}"
0_2052,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.9818743705408,24.72612819538983]}"
0_2053,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.02679013474678,24.72612819538983]}"
0_2054,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.07170589895274,24.72612819538983]}"
0_2055,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.11662166315872,24.72612819538983]}"
0_2056,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.1615374273647,24.72612819538983]}"
0_2057,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.20645319157067,24.72612819538983]}"
0_2058,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.25136895577666,24.72612819538983]}"
0_2059,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.29628471998262,24.72612819538983]}"
0_2060,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.3412004841886,24.72612819538983]}"
0_2061,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.38611624839459,24.72612819538983]}"
0_2062,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.43103201260055,24.72612819538983]}"
0_2063,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.47594777680654,24.72612819538983]}"
0_2064,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.5208635410125,24.72612819538983]}"
0_2065,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.56577930521848,24.72612819538983]}"
0_2066,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.61069506942447,24.72612819538983]}"
0_2067,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.65561083363043,24.72612819538983]}"
0_2068,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.70052659783642,24.72612819538983]}"
0_2069,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.74544236204238,24.72612819538983]}"
0_2070,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624836,24.72612819538983]}"
0_2071,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.83527389045435,24.72612819538983]}"
0_2072,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.88018965466031,24.72612819538983]}"
0_2073,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.9251054188663,24.72612819538983]}"
0_2074,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.97002118307226,24.72612819538983]}"
0_2075,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.01493694727824,24.72612819538983]}"
0_2076,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.05985271148423,24.72612819538983]}"
0_2077,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,24.771043959595804]}"
0_2078,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.04114030788342,24.771043959595804]}"
0_2079,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.0860560720894,24.771043959595804]}"
0_2080,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629537,24.771043959595804]}"
0_2081,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.17588760050135,24.771043959595804]}"
0_2082,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.22080336470734,24.771043959595804]}"
0_2083,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2657191289133,24.771043959595804]}"
0_2084,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31063489311929,24.771043959595804]}"
0_2085,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.35555065732525,24.771043959595804]}"
0_2086,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40046642153123,24.771043959595804]}"
0_2087,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44538218573722,24.771043959595804]}"
0_2088,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.49029794994318,24.771043959595804]}"
0_2089,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.53521371414917,24.771043959595804]}"
0_2090,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58012947835515,24.771043959595804]}"
0_2091,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.62504524256111,24.771043959595804]}"
0_2092,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6699610067671,24.771043959595804]}"
0_2093,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.71487677097306,24.771043959595804]}"
0_2094,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.75979253517905,24.771043959595804]}"
0_2095,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80470829938503,24.771043959595804]}"
0_2096,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.849624063591,24.771043959595804]}"
0_2097,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.89453982779698,24.771043959595804]}"
0_2098,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.93945559200294,24.771043959595804]}"
0_2099,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.98437135620892,24.771043959595804]}"
0_2100,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.0292871204149,24.771043959595804]}"
0_2101,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.07420288462087,24.771043959595804]}"
0_2102,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.11911864882686,24.771043959595804]}"
0_2103,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.16403441303282,24.771043959595804]}"
0_2104,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2089501772388,24.771043959595804]}"
0_2105,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.25386594144479,24.771043959595804]}"
0_2106,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.29878170565075,24.771043959595804]}"
0_2107,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,24.771043959595804]}"
0_2108,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.3886132340627,24.771043959595804]}"
0_2109,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.43352899826868,24.771043959595804]}"
0_2110,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47844476247467,24.771043959595804]}"
0_2111,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52336052668063,24.771043959595804]}"
0_2112,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,24.771043959595804]}"
0_2113,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,24.771043959595804]}"
0_2114,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65810781929856,24.771043959595804]}"
0_2115,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70302358350455,24.771043959595804]}"
0_2116,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771051,24.771043959595804]}"
0_2117,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7928551119165,24.771043959595804]}"
0_2118,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,24.771043959595804]}"
0_2119,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032844,24.771043959595804]}"
0_2120,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,24.771043959595804]}"
0_2121,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9725181687404,24.771043959595804]}"
0_2122,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,24.771043959595804]}"
0_2123,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,24.771043959595804]}"
0_2124,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135832,24.771043959595804]}"
0_2125,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,24.771043959595804]}"
0_2126,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977027,24.771043959595804]}"
0_2127,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,24.771043959595804]}"
0_2128,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,24.771043959595804]}"
0_2129,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3318442823882,24.771043959595804]}"
0_2130,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.37676004659419,24.771043959595804]}"
0_2131,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080015,24.771043959595804]}"
0_2132,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.46659157500613,24.771043959595804]}"
0_2133,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,24.771043959595804]}"
0_2134,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.55642310341808,24.771043959595804]}"
0_2135,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.60133886762407,24.771043959595804]}"
0_2136,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.64625463183005,24.771043959595804]}"
0_2137,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69117039603601,24.771043959595804]}"
