system:index,classification,.geo
0_8677,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,20.23455177479222]}"
0_8678,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,20.23455177479222]}"
0_8679,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40296340719937,20.23455177479222]}"
0_8680,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,20.23455177479222]}"
0_8681,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49279493561131,20.23455177479222]}"
0_8682,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5377106998173,20.23455177479222]}"
0_8683,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.58262646402326,20.23455177479222]}"
0_8684,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.62754222822925,20.23455177479222]}"
0_8685,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.67245799243523,20.23455177479222]}"
0_8686,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.7173737566412,20.23455177479222]}"
0_8687,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.76228952084718,20.23455177479222]}"
0_8688,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.80720528505314,20.23455177479222]}"
0_8689,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.85212104925913,20.23455177479222]}"
0_8690,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.8970368134651,20.23455177479222]}"
0_8691,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.94195257767107,20.23455177479222]}"
0_8692,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.98686834187706,20.23455177479222]}"
0_8693,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.03178410608304,20.23455177479222]}"
0_8694,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.076699870289,20.23455177479222]}"
0_8695,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.12161563449499,20.23455177479222]}"
0_8696,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.16653139870095,20.23455177479222]}"
0_8697,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.21144716290694,20.23455177479222]}"
0_8698,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.25636292711292,20.23455177479222]}"
0_8699,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30127869131888,20.23455177479222]}"
0_8700,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.34619445552487,20.23455177479222]}"
0_8701,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.39111021973083,20.23455177479222]}"
0_8702,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.43602598393682,20.23455177479222]}"
0_8703,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4809417481428,20.23455177479222]}"
0_8704,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.52585751234876,20.23455177479222]}"
0_8705,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57077327655475,20.23455177479222]}"
0_8706,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.61568904076071,20.23455177479222]}"
0_8707,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.6606048049667,20.23455177479222]}"
0_8708,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.70552056917268,20.23455177479222]}"
0_8709,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75043633337864,20.23455177479222]}"
0_8710,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79535209758463,20.23455177479222]}"
0_8711,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8402678617906,20.23455177479222]}"
0_8712,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88518362599658,20.23455177479222]}"
0_8713,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.93009939020256,20.23455177479222]}"
0_8714,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.97501515440852,20.23455177479222]}"
0_8715,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0199309186145,20.23455177479222]}"
0_8716,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.06484668282047,20.23455177479222]}"
0_8717,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10976244702645,20.23455177479222]}"
0_8718,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.15467821123244,20.23455177479222]}"
0_8719,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.1995939754384,20.23455177479222]}"
0_8720,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.24450973964439,20.23455177479222]}"
0_8721,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28942550385037,20.23455177479222]}"
0_8722,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33434126805633,20.23455177479222]}"
0_8723,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.37925703226232,20.23455177479222]}"
0_8724,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.42417279646828,20.23455177479222]}"
0_8725,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.46908856067427,20.23455177479222]}"
0_8726,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.51400432488025,20.23455177479222]}"
0_8727,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.55892008908621,20.23455177479222]}"
0_8728,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6038358532922,20.23455177479222]}"
0_8729,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64875161749816,20.23455177479222]}"
0_8730,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.69366738170415,20.23455177479222]}"
0_8731,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73858314591013,20.23455177479222]}"
0_8732,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.7834989101161,20.23455177479222]}"
0_8733,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.82841467432208,20.23455177479222]}"
0_8734,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.87333043852804,20.23455177479222]}"
0_8735,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91824620273403,20.23455177479222]}"
0_8736,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96316196694,20.23455177479222]}"
0_8737,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00807773114597,20.23455177479222]}"
0_8738,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05299349535196,20.23455177479222]}"
0_8739,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09790925955792,20.23455177479222]}"
0_8740,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1428250237639,20.23455177479222]}"
0_8741,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18774078796989,20.23455177479222]}"
0_8742,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23265655217585,20.23455177479222]}"
0_8743,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.27757231638184,20.23455177479222]}"
0_8744,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.32248808058782,20.23455177479222]}"
0_8745,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.36740384479378,20.23455177479222]}"
0_8746,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41231960899977,20.23455177479222]}"
0_8747,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45723537320573,20.23455177479222]}"
0_8748,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50215113741172,20.23455177479222]}"
0_8749,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5470669016177,20.23455177479222]}"
0_8750,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59198266582366,20.23455177479222]}"
0_8751,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63689843002965,20.23455177479222]}"
0_8752,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68181419423561,20.23455177479222]}"
0_8753,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7267299584416,20.23455177479222]}"
0_8754,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77164572264758,20.23455177479222]}"
0_8755,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.81656148685354,20.23455177479222]}"
0_8756,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.86147725105953,20.23455177479222]}"
0_8757,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.9063930152655,20.23455177479222]}"
0_8758,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.95130877947147,20.23455177479222]}"
0_8759,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.99622454367746,20.23455177479222]}"
0_8760,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.04114030788342,20.23455177479222]}"
0_8761,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.0860560720894,20.23455177479222]}"
0_8762,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.13097183629537,20.23455177479222]}"
0_8763,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.17588760050135,20.23455177479222]}"
0_8764,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.22080336470734,20.23455177479222]}"
0_8765,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.2657191289133,20.23455177479222]}"
0_8766,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.31063489311929,20.23455177479222]}"
0_8767,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.35555065732525,20.23455177479222]}"
0_8768,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.40046642153123,20.23455177479222]}"
0_8769,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.44538218573722,20.23455177479222]}"
0_8770,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.49029794994318,20.23455177479222]}"
0_8771,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.53521371414917,20.23455177479222]}"
0_8772,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.58012947835515,20.23455177479222]}"
0_8773,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.62504524256111,20.23455177479222]}"
0_8774,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.6699610067671,20.23455177479222]}"
0_8775,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.71487677097306,20.23455177479222]}"
0_8776,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.75979253517905,20.23455177479222]}"
0_8777,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.80470829938503,20.23455177479222]}"
0_8778,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.849624063591,20.23455177479222]}"
0_8779,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.2089501772388,20.23455177479222]}"
0_8780,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.25386594144479,20.23455177479222]}"
0_8781,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.29878170565075,20.23455177479222]}"
0_8782,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.34369746985674,20.23455177479222]}"
0_8783,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.3886132340627,20.23455177479222]}"
0_8784,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.43352899826868,20.23455177479222]}"
0_8785,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.47844476247467,20.23455177479222]}"
0_8786,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.52336052668063,20.23455177479222]}"
0_8787,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.56827629088662,20.23455177479222]}"
0_8788,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,20.23455177479222]}"
0_8789,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.65810781929856,20.23455177479222]}"
0_8790,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.70302358350455,20.23455177479222]}"
0_8791,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.74793934771051,20.23455177479222]}"
0_8792,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.7928551119165,20.23455177479222]}"
0_8793,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,20.23455177479222]}"
0_8794,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.88268664032844,20.23455177479222]}"
0_8795,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,20.23455177479222]}"
0_8796,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9725181687404,20.23455177479222]}"
0_8797,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,20.23455177479222]}"
0_8798,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.06234969715236,20.23455177479222]}"
0_8799,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135832,20.23455177479222]}"
0_8800,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,20.23455177479222]}"
0_8801,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977027,20.23455177479222]}"
0_8802,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,20.23455177479222]}"
0_8803,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.28692851818224,20.23455177479222]}"
0_8804,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.3318442823882,20.23455177479222]}"
0_8805,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.37676004659419,20.23455177479222]}"
0_8806,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.42167581080015,20.23455177479222]}"
0_8807,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.46659157500613,20.23455177479222]}"
0_8808,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.51150733921212,20.23455177479222]}"
0_8809,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.74108013157826,20.279467538998198]}"
0_8810,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.78599589578423,20.279467538998198]}"
0_8811,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.8309116599902,20.279467538998198]}"
0_8812,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.87582742419617,20.279467538998198]}"
0_8813,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92074318840216,20.279467538998198]}"
0_8814,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.96565895260814,20.279467538998198]}"
0_8815,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0105747168141,20.279467538998198]}"
0_8816,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.05549048102009,20.279467538998198]}"
0_8817,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.10040624522605,20.279467538998198]}"
0_8818,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.14532200943204,20.279467538998198]}"
0_8819,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.19023777363802,20.279467538998198]}"
0_8820,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36990083046192,20.279467538998198]}"
0_8821,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.4148165946679,20.279467538998198]}"
0_8822,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.45973235887386,20.279467538998198]}"
0_8823,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.50464812307985,20.279467538998198]}"
0_8824,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.54956388728581,20.279467538998198]}"
0_8825,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.5944796514918,20.279467538998198]}"
0_8826,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.63939541569778,20.279467538998198]}"
0_8827,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.68431117990374,20.279467538998198]}"
0_8828,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.72922694410973,20.279467538998198]}"
0_8829,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.7741427083157,20.279467538998198]}"
0_8830,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.81905847252168,20.279467538998198]}"
0_8831,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.86397423672766,20.279467538998198]}"
0_8832,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.90889000093362,20.279467538998198]}"
0_8833,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.9538057651396,20.279467538998198]}"
0_8834,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.99872152934559,20.279467538998198]}"
0_8835,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.04363729355155,20.279467538998198]}"
0_8836,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.08855305775754,20.279467538998198]}"
0_8837,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.1334688219635,20.279467538998198]}"
0_8838,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.17838458616949,20.279467538998198]}"
0_8839,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.22330035037547,20.279467538998198]}"
0_8840,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458143,20.279467538998198]}"
0_8841,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.31313187878742,20.279467538998198]}"
0_8842,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.35804764299338,20.279467538998198]}"
0_8843,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.40296340719937,20.279467538998198]}"
0_8844,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.44787917140535,20.279467538998198]}"
0_8845,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.49279493561131,20.279467538998198]}"
